business_id,business_name,city,state,categories,review_id,clean_text,date,review_stars,review_length
KXjtXU59NsMTWuNwxIbFVg,Freedom Springs,Greenwood,IN,"Water Parks, Swimming Pools, Tubing, Active Life, Amusement Parks, Parks",ecm7PxAsyzph33BtSeBPOA,there are so many other city water parks out there that are more reasonable in price regardless we have patronized this park numerous times and for it just being the 2nd year of operation there have been several equipment failures seems like every time we visit something is broken wont be in operation for either hours or the entire day last sunday the kiddie water park and the smaller tubes were out of commission so the only venue now is the big swimming pool or the lazy river after an hour the lazy river looked like hundreds of refugees in floating ashore or one of those carnival duck games you choose which now the curious thing here is that you have a long wait in line only to be told after you have paid admission that one of the pools or the lazy river is out of commission for the day nice huh its almost like they train their teenaged employees to get the cash first then let em know the reality of the situation the food is expensive not terribly good all in all the city of greenwood is perpetuating a sort of highway robbery we are seniors who do not live in greenwood however we pay a non resident seniors price about 8 each2 more than greenwood seniors because obviously we must be more wealthy we have decided to explore other options around our area as this park is really kind of a ripoff buyer beware,2018-04-06 21:13:05,1,248
SKph9ovzvVSNzNFICgKb1Q,Union Burger,Clearwater,FL,"Restaurants, Burgers",RZcuGsFncyp4AO9eewuIxQ,fast food thats a cut above the usual franchise fare the bun bread is very tasty as are the burgers themselves and they offer mighty leaf teas which i personally like to see often any decent selection of tea is hard to find will return,2015-11-08 01:09:14,4,45
dNR-b-CsrFGYhMo9zLMrCw,Soy Bistro,Brentwood,TN,"Japanese, Korean, Asian Fusion, Tacos, Mexican, Restaurants",0pGm_lUwBrsEImNzBmy1EA,we were in town moving our son and decided to try it after an exhausting day moving it hit the spot it was fast offered delayed take out for our company too tired to eat out the food was fresh hot and great the takeout even arrived still heated very family friendly the staff was attentive and accommodating,2016-09-09 01:20:53,5,58
2XYPFRm7teCUr3eGsB2-qw,Thai Orchid,Blue Bell,PA,"Thai, Restaurants",RoxgjEalqu9zhu8z_w_PYg,i love this place i have been there handful of times this place definitely makes the best thai food in the area the portion is just right i asked them to make it spicy and it was spicy just the way i like it i go there often when i am in need of comfort food i have taken many friends there when they come to visit me and they all loved it you will not go wrong with this place,2013-07-13 22:57:42,5,81
6I_DA3uqOox50rBvjrQ_-g,Aloft Philadelphia Airport,Philadelphia,PA,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",4loOxW44PjT0FpceRso_cA,the beds are too hard to get any sleep the food selection at the grab and go downstairs consists of wraps and stripped down premade salads if you want something else then the hotel next to aloft is the only option in walking distance and they have a flat top and a microwave so expect their food to have been cooked offsite frozen and reheated or just very greasy from the flat top cooking id love to review the design of the aloft room or the outlets all over in convient places but hey its 2am and i still cant sleep on my concrete mattress which was reminscent of my time in asia where some rural places would throw a blanket on the hardwood floor and call that a bed,2015-06-11 05:56:51,1,130
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",YhdPpMsAZS05lIHjlDCGCw,stopped in here before taking off to the airport the donuts are the size of my hand and delicious i had the muffuletta slider for lunch and it was to die for perfectly made and the donut was a nice change to the traditional caviars bread the staff was friendly and vibrant adding this one to my must list next time in nola,2015-11-22 23:22:46,5,63
RSjBOAFBKklF5k3XYEzxjA,Foothills Mall,Tucson,AZ,"Shopping, Shopping Centers",JNNSwUgiywVpXG7ZUklbzQ,its a pretty small mall with a few good stores but also a lot of cheap clothing stores the theater is decent as well as the food court with a variety of options the biggest downfall is the amount of kids who run around in there its obnoxious and generally youre better off at the tucson mall,2013-12-10 04:16:27,3,57
54XgUhaR0kDqw8bgbAEAtg,Los Jefes Tortilleria & Grill,Metairie,LA,"Seafood, Tex-Mex, Restaurants, Tacos, Mexican",crZisgxb7o8JLV9dJ8vCYg,food was mostly good but the service while friendly was a bit of a mess the chips and salsa were a very good start we ordered the choriqueso and when it arrived the waitress also brought a side of elote we had not ordered it but didnt really question it thought maybe they were throwing it in as a sample and we ate it it was on the bill later we had finished it and it was tasty so we didnt complain the queso and tortillas were quite good though the serving could have been a bit larger between the four of us we ordered most of the meats on the menu in various forms tacos gorditas tostadas and a carne asana plate when the food came there were more things we didnt order and we sent back of my 4 tacos two were not what i ordered but i was starving so i ate them anyway sons carne asana was flavorful but overlooked peach margarita was large and tasty but had very little tequila my favorite was the tinga de pollo the chicken was juicy and flavorful with just a bit of spice that taco alone made the visit worthwhile got the bill and we had been charged for the items we had not ordered and sent back and she had not taken off the discount for the yelp check in so we had to have that corrected we left full and generally satisfied with the food,2016-08-14 22:20:55,3,248
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,New Orleans,LA,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife",KbDJhS-lIcHYq6NmhFcPiw,me bs is consistently outstanding no matter which dish you order this has been my must visit every time i am in nola great bistro ambience outstanding service,2017-03-30 21:45:26,5,28
od6skmfXz9twktEAuJHEmw,Ryan Christopher,Narberth,PA,"American (New), Restaurants",6kK9RwbMbBIPuKU0DSQYRw,one word hasher fantastic byo and one of my all time favorite brunch spots in the area so many menu choices and no corkage fee at least not for our vodka champs and wine that we brought been here for dinner as well and had an amazing meal great service full of kind people that make you feel like youre at home when you are there kim was our server today and killed it cool cozy feeling when youre inside with an exposed brick wall and just a few tvs also outdoor seating is available with great views as the place sits on a corner,2017-04-09 23:46:45,5,105
KZW_CVB-8pmIGYX_UVmsqQ,Couture Nail Lounge,New Port Richey,FL,"Beauty & Spas, Nail Salons",ZLoPsINzufT14TSFQJvOfA,went here for the first time on sunday and they did a good job on my nails the place was clean and everyone was very nice i will be going back again,2016-12-20 18:57:38,5,32
uoMWvXch6sWnI9FMsE_-Vg,Cafe Napoli Restaurant & Pizzeria,Wilmington,DE,"Pizza, Restaurants, Italian",08fJPn2PjtAhjoF4TBWMlg,love this place its a perfect italian place to take your kids or family we always get the pizza anti pasta salad and penne all vodka never disappointed and the price is perfect,2017-12-30 01:55:33,5,33
lwdkX7KcibM4mDqpDfK7JA,Kalamatas - Green Hills,Nashville,TN,"Caterers, Specialty Food, Mediterranean, Moroccan, Restaurants, Event Planning & Services, Greek, Food",3tFoxjao_IAH_qBPDRJnQg,kalamatas is a greek and mediterranean casual restaurant located near green hills mall they have a good reputation for being a great place for a quick cheap bite i prefer getting something here at kalamatas over any other fast food because kalamatas is really just as fast and the food is infinitely better and the same price they have lunch specials that are really a bargain i cant really comment on the authenticity ive never been to greece but i think their food is full of flavor i am a fan of the falafel here thats what i always like to order get over to kalamatas for lunch try to come early or late to beat the rush though,2008-05-04 03:51:16,4,119
pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,New Orleans,LA,"Restaurants, Bars, Nightlife, American (Traditional), Cajun/Creole, Seafood",iz1hRvP1oBiO6OjyjrvMzw,this place is in incredible really fun atmosphere weve had delicious brunch before but that wasnt an option on monday so glad we had lunch the legend the boudreaux pizza and debris fries simply put awesome,2018-02-12 18:59:32,5,36
PY9GRfzr4nTZeINf346QOw,Peppermill Reno,Reno,NV,"Event Planning & Services, Casinos, Beauty & Spas, Venues & Event Spaces, Arts & Entertainment, Day Spas, Hotels, Hotels & Travel",Qn5F1Laj6kM88lqXcHmJpQ,you have to love this place its simply beautiful if youre wanting to blow your lovers mind ask for the wedding suite bar wall screen tv walk in shower big enough for 4 people spa tub big enough for 4 people living room with comfy couch and a big bed to make babies on,2017-01-03 14:38:08,5,54
CKgsvMxnFVoph6IluQevWg,Mr X Pizza,St Louis,MO,"Restaurants, Chicken Wings, Pizza, Sandwiches, American (New)",sEKqDpc3Zfrezs0WQWdTcw,we eat a lot of pizza came here after my wife had some of their pizza at work this is one of the best pizzas i have ever had it was also some of the friendliest staff they were so nice a d the pizza so good all in a cozy local neighborhood setting will definitely be going back,2017-12-31 00:33:33,5,59
_owHO6DTYU-XVP8jAcgZFw,Sam's Sports Bar and Grill,Nashville,TN,"Pizza, Sports Bars, Bars, Sandwiches, Nightlife, Restaurants, American (Traditional)",q-ZmLx6fXUhmH4dLRS9C2w,solid place for good beer selection decent bar type food and to catch some sports or unwind after work you want a beefy burger and a mug of suds stop in sams if you are a wanna be foodie and critique the shit out of every thing best move along this place is an average joes spot,2014-11-17 14:54:18,3,57
RuuGJoMm2Y3wbLbPPHTvqw,Phily Diner & Sports Bar,Runnemede,NJ,"Restaurants, Diners, Nightlife, Bars, Sports Bars, American (Traditional)",5bBvzfA0IQ99_0JqHeJHSQ,i hate this diner if you are looking for overpriced mediocre food then look no further the club diner down the street has better food for half the price the service is off as well ive had the worst waitress experience of my life here i usually write lengthy reviews but this concise description suffices completely dont come here,2013-10-05 04:19:19,1,59
NnlQhXtuVOVjUFYB1Hqp8Q,Lather Hair Studio,Philadelphia,PA,"Skin Care, Hair Salons, Beauty & Spas, Makeup Artists",tLyT05mnr1Undx1hzO2Etg,ive been to several different places to get my hair did barber shops salons my stepsister in the kitchen a hand mirror and a razor etc etc lucky for me these clown options are a thing of the past because ive found the best salon in town the vibe is perfect the decor is welcoming each room has its own unique color scheme while maintaining a constant narrative throughout the space the music is always cool and sexy the natural light accents the salon like a cherry on top the space isnt just eye candy youre going to get quality cuts and color from the best in the business although lather is a new salon the staff members are all seasoned professionals who finally broke out on their own clients get everything they would expect from a highend swanky old city center city salon the difference clients dont pay highend swanky prices and support a local neighborhood business its winwin i now look forward to my hair growing out because i get to visit my new friends at lather i always leave with a smile on my face and a new clean look that makes me feel great,2015-01-20 18:44:41,5,198
AzseSGgDC6bVtMPEYo1CNQ,Creole Creamery,New Orleans,LA,"Food, Ice Cream & Frozen Yogurt",XJ8kHvx8GiLM8cDcToRIaw,theres ice cream and then there is creole creamery ice cream made fresh right in the store its better than cold stone baskin robins or anything else you can buy in a grocery store,2016-02-12 04:58:33,5,34
C1QkJ4s_p3hMTrvOgM7ssA,The Enerjuicer,Tampa,FL,"Juice Bars & Smoothies, Active Life, Fitness & Instruction, Burgers, Acai Bowls, Food, Vegan, Salad, Specialty Food, Restaurants, Yoga, Health Markets",vxn-hHNPL-4-MpfHvr-d7Q,it was just okay to me kind of over priced i paid 14 bucks for two smalls drinks the register locked up and i had to wait 20 minutes to get my change i was super frustrated and asked if i could do credit but the cashier said that she couldnt do it i feel like i should have atleast gotten a discount or my drinks for free for the amount of my time that was wasted unfortunately i do not care to come back to this place,2016-03-07 17:57:19,2,88
CPFKi2lZJazP6IdtCdDDyg,Coffeebar,Reno,NV,"Bars, Coffee & Tea, Restaurants, Cafes, Food, Nightlife, Breakfast & Brunch, Wine Bars, Sandwiches",EbWWMgSGh26tWyQ70Q6KAw,coffeebar is has an excellent atmosphere well priced drinks and amazing food their drink and food choices range from familiar and simple to inventive and succulent,2016-08-07 04:29:08,5,26
bjsBMTS4RD7Bs35ugv_fPA,The Eagle Inn,Santa Barbara,CA,"Event Planning & Services, Hotels & Travel, Bed & Breakfast, Hotels",s8253e6YG43EAJOxHlgG6Q,great experience we will def return we stayed in the deluxe king room the decor was beautiful and the fireplace very romantic for valentines day kirsten at the front was very helpful in recommending a seafood restaurant cant wait to go back,2011-02-16 19:41:52,5,42
5KmfEkODchaGsT2tYlQAmA,Michelle's Beautique,Exton,PA,"Hair Salons, Beauty & Spas",rYCpbIThea-858PRcP-Pyw,i couldnt wait to get home and rate this business i just left after the best cut i have ever had julie did a great job she nailed the cut i requested and was so sweet i think she was excited as me chopped off 8 inches the color turned out great as well i met michelle the owner who also very nice the shop itself is clean and very cute i highly recommend this salon and have already scheduled my next appointment see you may 1st julie thank you again i havent stopped smiling i absolutely love it ps this review is from darci lombardo my son must have logged into my yelp account,2015-03-20 19:43:18,5,115
KP5OncF2jhT7_J1phHPPww,Besito Mexican Restaurant,Tampa,FL,"Mexican, Restaurants, Salad, Food, Bars, Nightlife",Ugxr14l5m0vRPRmjqDYvIg,will not go back i had high hopes a friend recommended it and husband had had lunch here a few times but this was not a great experience our waitress was flakey drinks mixed up and delivered to the wrong table got guacamole and no chips sons chicken fingers had and odd taste like fried in old oil and too much flour other son ordered mixtos steak pork and chorizo skillet tacos and now had an upset stomach i had the shrimp and crab bake and it tastes like fake crab and too much cheese overall disappointed and underwhelmed but my jalapeo margarita was good,2017-04-08 23:05:46,1,105
s-7Q1GAQmB-Qsm_UwviHVA,Lone Star Steakhouse,New Castle,DE,"Steakhouses, Restaurants, Seafood, American (Traditional)",hIZK-bcZRf-dFNMOX6DcYw,back when this place opened about 20 years ago it was a great place to eat and i have been going there for many many years back then i would have rated it 5 stars ive dined there recently was craving a steak and was too far out from going to my usual favorite steakhouse which is located in another county it was a friday night about 8pm and i was expecting to have to wait to be seated we were seated right away the restaurant was busy but should have been packed for a friday this shows how the place has gone somewhat downhill over the years and more people are going to places like the texas roadhouse and long horn ranch or outback i ordered the delmonico steak my favorite cut i ordered it medium rare and it was cooked more like medium but i didnt complain at least it was still pink inside because i can not stand a steak that is too well done my meal came with two sides and all i really wanted was a baked sweet potato i declined the other side our server was overly pushy about me ordering something else to go with it because i was going to have to pay for it anyway i found her pushiness and comments to be a little rude but i let it slide my fiance ordered one of the specials which included a filet mignon with a shrimp kabob the menu showed the picture featuring the kabob with chicken shrimp and red peppers on the skewer when the order came needless to say it looked nothing like the mouthwatering picture featured on the menu there were five small shrimp dried out looking on the skewer and that was it when our server came by to ask how everything was we gave the standard nod and then my fiance asked about the skewer of shrimp she stated oh well thats the way we make them hereand that was it that was the last time she came to check on us except when it was time to get the check and before she handed us the check she was very pushy about us ordering dessert we explained we were too full and that we would just take the check she continued to push until we finally said no we really have to leave now my theory is that getting customers in to eat at lone star is not to issue evidently retaining them is i guess they have to try and sell you as much as possible while youre there because odds are you will not be back again when there are so many other better choices around,2014-07-28 16:13:56,3,453
HcEOK1WiOpHvhZtp7PkRmg,Salsa,Nashville,TN,"Restaurants, Caribbean, Breakfast & Brunch, Salad, Latin American, Nightlife, Cocktail Bars, Bars, Puerto Rican",I0UJH8LbkpepHf0J8vHn3g,if you would like something different and entertaining this is the place fantastic puerto rican cuisine live music and free salsa dancing lessons great food and exercise in the same place,2016-10-28 23:11:24,5,31
WFRro-8uIBpKoJ1VSKrpdw,Berry Sweet Frozen Yogurt,Philadelphia,PA,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food",ld_b-sfSNMxvxbJhKlIW5g,my new favorite spot for frozen yogurt delicious options and great toppings farther then i would like to travel at times but whenever im on south st its a must have,2016-02-15 04:20:42,5,31
-gZPRSuaHJG7PYHAGFmqdQ,Osaka Sushi,Brandon,FL,"Nightlife, Asian Fusion, Japanese, Bars, Lounges, Restaurants, Sushi Bars",j0Mf7f0w_HdqiwbgdsLm2A,the best prices for sushi everything is super fresh the crab ragoon is awesome their hibachi rice is awesome too this place never disappoints me my family and i go there almost every weekend,2015-09-26 10:25:45,5,34
A-8K66Kx7fMXkayG_3zdJQ,la Madeleine,Metairie,LA,"Restaurants, Fruits & Veggies, French, Caterers, Food, Event Planning & Services, Specialty Food, Bakeries, Sandwiches, Cafes, Breakfast & Brunch",Ga3R5KYC5umNLNb4mzcrMA,adorable sandwich shop i always ordered the tuna sandwich and a fruit tart and a sweet tea you can sit outside on the patio or inside very clean and yummy,2011-06-02 11:55:48,5,30
9A1ve-8MfJcUcOGQYCLlKA,Umami,Nashville,TN,"Korean, Sushi Bars, Restaurants, Thai",5wDm9XRRv2chrwwqRffsgA,this is literally a one stop shop of some of the best asian cuisines japanese korean thai yes yes and yes my sister and i sat at the bar and ordered the korean fried chicken hoedeopbap titan roll and nemo roll the korean fried chicken are some of the best ive had though we got the spicy option it wasnt as spicy as id hope however the owner said they could definitely make it spicier for us totally accommodating i love it side note if you plan to order these be sure to order these first and early on bc they take a while to make but its worth the wait the crispness of the skin and juiciness of the chicken is to die for the hoedeopbap is a bowl of rice with assorted raw fish cucumbers lettuce and carrots with a side of spicy sauce warning the bowl is huge this is definitely a meal in itself its a very light and refreshing bowl we had to take most of this home since we were too stuffed on everything else the titan roll and nemo roll were both delicious rolls packed with flavors again these rolls are also huge so be prepared to take two bites or stuff it all in one either way you wont be disappointed aside from the huge projected tv screen on the wall one of the other many cool parts of this modern restaurant is that they have a sauce bar all the sauces you can imagine im a sucker for a good dipping sauce so instead of constantly bugging my waiterwaitress i definitely do not mind being able to make my own concoction the owner michelle was a pleasure to talk to her suggestions were on point and i look forward to my many visits there dessert is a must the next time i come,2017-02-21 03:25:35,5,312
VUe_7JxmIauXFRxFuurCdQ,The Woodhouse Day Spa - New Orleans,New Orleans,LA,"Day Spas, Skin Care, Massage, Beauty & Spas",Ox7qrFrO-qeEW3zfW3SjKg,went with my mom and sister in law last weekend wow this place is fantastic i love facials and try to get one every month or so and this one was fantastic and super relaxing i added a glycolic peel to the signature facial and my skin has been glowing for the last week reasonable prices and a gorgeous spa,2013-08-17 18:04:04,5,60
vyKKuYDTofiV1oJDN-g8Lw,European Wax Center,Tampa,FL,"Beauty & Spas, Skin Care, Hair Removal, Waxing",HIBx6ziAozDUcsQDgQ74-g,always quick and efficient i dont have a regular person i go to but can always rely on a great brazilian wax not super pricey and always have times available,2015-05-27 22:59:04,4,30
33JlrWf0kmHd2VzW58Wp0g,Blondie's Coffee and Wine Bar,Saint Louis,MO,"Bars, Coffee & Tea, Food, Nightlife, Wine Bars, American (New), Restaurants, Breakfast & Brunch",9CQI71DF7ZyzlFUSSgUvVA,great little find came here for brunch built my own bloody maryi also had their roast beef signature sandwich good service too i will def come back for more,2013-03-19 00:34:17,5,29
tFpstYqxugKHzeyNUsuD_A,The Pint Room,Carmel,IN,"American (Traditional), Burgers, Bars, Restaurants, Pubs, Beer Bar, American (New), Nightlife",3aU_fO1TyjiJ45WkKXKjQg,delicious things happen here the staff is friendly and the food is scrumptious the beer list is long and distinguished there are so many to try you just cant go wrong try the pickle chips or the wedge salad,2015-08-20 14:06:26,5,39
6OBV0LXFHVQoUWuQxJxtwA,Fulin's Asian Cuisine,Mt. Juliet,TN,"Thai, Chinese, Restaurants, Sushi Bars, Japanese",vVb1kNP2wqNfVvSZQPe5DQ,solid asian cousine i tried the kung pao shrimp and man the sauce is very different from any other kung pao ive had at regular chinese restaurants for that price itwas very fresh and the rolls were very good as well not all burnt or in a thick wrapper overall very good food not overly crowded for lunch,2013-03-19 21:11:21,4,58
PSK9GlS4UYmY7WP31kjt6w,Bagger Dave's Burger Tavern,Fishers,IN,"Restaurants, Burgers",LKhk1k-1hTLeldq4uHQuNQ,1st time at bagger daves in this area ive always loved their burgers they have a new one called crispy cheese bacon burger oh holy cow that is one awesome explosion in your mouth i think this is my all time favorite burger i read many negative reviews about how long it takes to get your food and i guess they listened and have improved our food came in a very respectable time also very good service and was seen to within minutes i give this place a two thumbs up oh and ask for extra napkins cause they are one juicy and messy hamburger,2015-12-05 23:15:24,5,105
ZeRqDDgOMr6bvpovHZHazA,Chanticleer Foundation,Wayne,PA,"Community Service/Non-Profit, Local Services, Active Life, Botanical Gardens, Arts & Entertainment, Local Flavor, Parks",28Ju8Cktavh9ZlkZPaKcNg,this is a beautiful escape from the city you can spend a day just lying on the open fields to catch some rays in the center of the garden or spend a fraction of the afternoon exploring the artistic gardens i was a big fan of the ruins and gravel gardenwhere even a sofa was made from rocks too cute i think chanticleer is a great setting for a picnic but bring your ownbecause there is no food services admission is 5adult or 20 for a season pass go and enjoy the peaceful setting,2008-05-20 20:58:39,5,94
obdf2KC7m4OfVVxMJiZqsw,Strange Guitarworks,New Orleans,LA,"Electronics Repair, Local Services, Shopping, Vocational & Technical School, Musical Instruments & Teachers, Specialty Schools, Education",04blVglr0a-V7Xd-RbpDww,a pleasure to deal with and a wonderful job turning 3 old basses that i had never been able to get quite right into truly enjoyable instruments turns out two had necks that were less than straight new and level frets and nut flat neck and sweet low action both now play like a dream,2015-05-13 11:20:11,5,55
zVoxVPHEt11_0GzqNuT2ZQ,Home Wine Kitchen,Saint Louis,MO,"Restaurants, American (New)",w1iHhdFxpW4OfqB13nszqA,wow i havent been this excited and impressed with a restaurant in a long time no menu monday 30 for a 3 course meal plus 12 for 3 paired wines the chef even adds the challenge of making sure everyone gets a unique dish right up the alley of this amateur foodie there are 4 questions on the predinner survey all optional questions except for allergiesrestrictions the one my 4 friends and i had the most fun coming up with was if the chef was a genie what would she make our answers roasted marrow bones me none pasta dish not cream or tomato based sea urchin one i dont remember what we got in the same order of answers above appetizers short rib rillete score pesto lamb skewers with pea shoots open faced breakfast egg sandwich mussels in a schlaflys based sauce yellow watermelon with feta and pea shoots entrees grilled hen and asparagus over risotto bison steak seafood pasta with no tomato or cream new york strip blackened spicy pork dessert fresh berries in limoncello chocolate fonduelike with salt grilled bread and strawberries peach and ricotta crepes berries in custard shorbread and lemon curd the wines that were paired with each course came with origin and description from the sommelier along with what kind of foods they paired with prior to each coursegenerating a lot of anticipation and really enhancing the meal the chef came out after the meal and took us through a little bit about what goes on back there she loves people thatll say theyll eat anything and lots of dishes wont be seen again theres a list of different appetizersentreesdesserts but for larger groups shell actually plan the meal for that group days in advance to avoid repeating a dish she also says it starts to get a little hectic after 8pm so make a reservation for before then a thoroughly exciting and dynamic dining experience service was friendly and not annoying food was incredible and we all walked out stuffed but then we did all say yes please to the last question on the survey when i say belly you say,2011-08-05 22:45:09,5,358
xr67Wa-KWnbc7p8Ks0r9Mw,Sierra Safari Zoo,Reno,NV,"Active Life, Zoos, Amusement Parks",G86ZaaNhVH04LpMryqTJEA,this looks and feels like a zoo jail the animals look like they are depressed and in not good health their food raw meat was thrown on the ground and the animals didnt even want to eat it flies everywhere filthy water there were 2 camels there and they both looked to be in very bad condition i asked the worker in the gift shop about the camels and she told me that it was normal for the camel to look like he had a broken jaw because thats what the males do to attract a female the lion looked emaciated and was very lethargic granted he was old but he just didnt look good at all i left this place with a heavy heart for those poor animals,2015-10-19 03:08:47,1,129
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,Philadelphia,PA,"Bars, Pubs, Irish Pub, Nightlife, Sports Bars, Restaurants, American (New)",-J9tZ1gq9ooHySNgRJgl-A,i come here just for the mac and cheese its the best ive had in the city seriously i dont know whats in it or how they do it but its out of this world we recently went for brunch and it wasnt on the brunch menu but the waitress said that was just a mistake and they do serve it for brunchlunch dont hesitate to ask anyway their other food is also good and theyve got plenty to drink but its all about that cheesy macaroni for me they also have a fireplace which is super cool when its chilly out theres lots of seating if thats something youre worried about definitely try this place at least once,2011-08-30 15:04:01,4,119
1aj1hnqPt3rqoB8tVRHLEA,Hotel Monteleone,New Orleans,LA,"Hotels & Travel, Hotels, Event Planning & Services",qmkJDOIca55NnPBgF-x4BA,hotel monteleone is in the perfect nola location immediately at the beginning of the french quarter it is conveniently located to all the cool crazy happenings we had a traditional style room which was small but beautifully decorated with old world charm i referred to the room as cozy since it was very pretty an on site fitness center rooftop pool with a bar and high quality restaurant and bar made the stay even nicer i like lots of nice amenities there is also a mini frig and ipod radio charger in the room we were also given oversized white robes to use while staying at the hotel i like extras the hotel is clean neat the staff is friendly helpful bring some singles for tipping the room was kept clean during our stay id go back to this hotel but might get a suite to have a larger room,2014-09-10 19:59:44,4,150
OfW-VK04qr7b7bPm5QbyLg,Taqueria Feliz,Horsham,PA,"Mexican, Pizza, Restaurants",A-c9J-mDDrxRVhBLTdkwbQ,the food was pretty good although our appetizer came out about 1 minute before our food did which was a little frustrating the guacamole was very good however my chicken tacos could have been better service was okay not bad but definitely not great it seems like the whole staff is very young and may not have as much restaurant experience however the gm was very attentive and definitely treated all the guests with respect,2017-01-14 22:37:33,3,75
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,Philadelphia,PA,"Restaurants, Chinese, Szechuan",3MuS0y45t6xaewzh5bq6eg,one of my favorite restaurants for everything i have taken out dined in with small group and dined in with a large group the university city han dynasty has a great atmosphere and great food my favorite dishes and need to try at least once are the dan dan noodles spicy with peanuty taste cumin chicken chicken and onions and eggplant with garlic sauce i unashamedly have tried almost everything else even did the chefs tasting course with a group and have enjoyed everything the tastes are authentic and the flavors are great i do love spicy food though so make sure to ask for lower levels of spice if you are worried like the others the service is iffy usually the waiters and waitresses are too occupied and may take a while longer to get to you however when they do they are nice and helpful i would watch out for the huge lunch and dinner rushes,2016-11-22 16:31:16,5,158
PqPZQp2yh96LXWklR47mSA,Kohl's,Sparks,NV,"Furniture Stores, Fashion, Women's Clothing, Shopping, Shoe Stores, Cosmetics & Beauty Supply, Beauty & Spas, Jewelry, Department Stores, Home & Garden, Men's Clothing",nOHDgiqAIbf7FOoIvadT5A,kohls is a decent place i would much rather be able to afford shopping at some higher end stores but for the prices and the coupons that they send out you cant beat it i love their housewares and am always finding good stuff i buy a lot of my sons clothes there they have a good variety and like i said you should never pay full price at kohls there is always a coupon out for 1520 or 30 off i am not a fan of the womens clothes and that is why i did not give out five stars i just think a lot of them are drab and oldladyish it is in a very convenient location and the service has always been friendly,2013-03-21 21:50:22,4,126
dISs1oH_xeNAOOEcmJiGZQ,Cajun Kate's,Boothwyn,PA,"Food, Restaurants, Cajun/Creole",Ir0fw-0FBFsWpz9O4ChBNQ,we went here the other night even though it was 30 minutes before closing there was a sizable crown both eating and waiting for food in spite of the crowds we got our food very quickly i got the crawfish pie and half an oyster po boy the pie was delicious and the po boy was transcendent it was to date one of the best ive had i would definitely recommend this place if you want to get your cajun on,2016-05-07 12:55:35,5,81
M0r9lUn2gLFYgIwIfG8-bQ,Baileys' Range,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Burgers, Food, Nightlife, Beer Bar, Bars, Restaurants",rP14DD68zsDLzPN3ZiNgyw,i was not impressed with much here ordered the longhorn and fries firstly they two beers that my friend and i wanted to try were out we were served room temperature water and the bottled soda i ordered was also room temp the burgers are small and didnt really taste better than something i could make at home lacking in flavor and overall taste he ambiance is nice but i was disappointed overall by the burgers the best thing i ordered was the peanut butter ice cream,2015-12-22 06:15:09,2,87
t5RIuLUvE5fxr0TaRWxeQg,Il Tartufo,Philadelphia,PA,"Italian, Restaurants",gQAGq-1DIth2Ayyy2wK2JQ,groupon helped me afford this place baked eggplant was excellent but the steak failed badly it was pretty much uncooked perhaps it could pass as rare but it was one hundred percent red and had the consistency of tuna tartare i even asked for it well done aside from the terrible steak the polenta on the side at least was great and i asked for a many a refill on bread to compensate for my loss as far as other things go the service was great but the seating was a bit cramped avoid getting seated in the middle tables as you will pretty much have no privacy,2012-04-03 07:35:16,3,108
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,New Hope,PA,"Nightlife, American (New), Bars, Seafood, Restaurants, Wine Bars, Cocktail Bars",k-tQLC3YhNc6rQs_wfHqsA,we stayed at peddlers village for a wedding decided we liked the looks of earls we went in just as lunch was ending but before dinner we were told we could make a reservation for 30 minutes later and come back a little strange we thought the woman at the desk seems to think she is the gate keeper much like the soup nazi lol we returned as instructed and waited with six other groups for the clock to read precisely 5pm at 5pm she asked who had reservations even with the restaurant empty and sat us all in order of reservations then non reservationsshe made a very loud general announcement to this effect we all chuckled amongst ourselves oh and the food was good,2018-01-21 17:15:02,3,125
